source,n_steps,min_v2v_m,contact_dens_5mm,contact_dens_10mm,contact_dens_20mm
chi3d,-1,0.013260230422019958,0.0,0.0,6.802720599807799e-05
chi3d,-1,0.02148992381989956,0.0,0.0,0.0
chi3d,-1,0.0346851572394371,0.0,0.0,0.0
chi3d,-1,0.0333106592297554,0.0,0.0,0.0
chi3d,-1,0.017110757529735565,0.0,0.0,6.802720599807799e-05
chi3d,-1,0.009783918038010597,0.0,2.2675736545352265e-05,4.535147309070453e-05
chi3d,-1,0.013619458302855492,0.0,0.0,9.070294618140906e-05
chi3d,-1,0.018567532300949097,0.0,0.0,2.2675736545352265e-05
chi3d,-1,0.013566839508712292,0.0,0.0,4.535147309070453e-05
chi3d,-1,0.008963651955127716,0.0,2.2675736545352265e-05,0.00015873015217948705
chi3d,-1,0.020836511626839638,0.0,0.0,0.0
chi3d,-1,0.03135852888226509,0.0,0.0,0.0
chi3d,-1,0.04114330932497978,0.0,0.0,0.0
chi3d,-1,0.035911086946725845,0.0,0.0,0.0
chi3d,-1,0.028527913615107536,0.0,0.0,0.0
chi3d,-1,0.07055030763149261,0.0,0.0,0.0
chi3d,-1,0.01991804502904415,0.0,0.0,2.2675736545352265e-05
chi3d,-1,0.0351596400141716,0.0,0.0,0.0
chi3d,-1,0.011809947900474072,0.0,0.0,4.535147309070453e-05
chi3d,-1,0.05021468922495842,0.0,0.0,0.0
chi3d,-1,0.01471339724957943,0.0,0.0,2.2675736545352265e-05
chi3d,-1,0.0750286653637886,0.0,0.0,0.0
chi3d,-1,0.018917353823781013,0.0,0.0,2.2675736545352265e-05
chi3d,-1,0.018917353823781013,0.0,0.0,2.2675736545352265e-05
chi3d,-1,0.03864986076951027,0.0,0.0,0.0
chi3d,-1,0.11237259954214096,0.0,0.0,0.0
chi3d,-1,0.037212029099464417,0.0,0.0,0.0
chi3d,-1,0.02209438942372799,0.0,0.0,0.0
chi3d,-1,0.018151983618736267,0.0,0.0,2.2675736545352265e-05
chi3d,-1,0.014075717888772488,0.0,0.0,0.00013605441199615598
chi3d,-1,0.008555378764867783,0.0,2.2675736545352265e-05,2.2675736545352265e-05
chi3d,-1,0.012890994548797607,0.0,0.0,4.535147309070453e-05
chi3d,-1,0.039523646235466,0.0,0.0,0.0
chi3d,-1,0.044695742428302765,0.0,0.0,0.0
chi3d,-1,0.022010600194334984,0.0,0.0,0.0
chi3d,-1,0.06087478995323181,0.0,0.0,0.0
chi3d,-1,0.010334965772926807,0.0,0.0,0.00029478457872755826
chi3d,-1,0.008950343355536461,0.0,2.2675736545352265e-05,4.535147309070453e-05
chi3d,-1,0.038585033267736435,0.0,0.0,0.0
chi3d,-1,0.017002427950501442,0.0,0.0,4.535147309070453e-05
chi3d,-1,0.00480901263654232,2.2675736545352265e-05,2.2675736545352265e-05,9.070294618140906e-05
chi3d,-1,0.022413119673728943,0.0,0.0,0.0
chi3d,-1,0.04895978420972824,0.0,0.0,0.0
chi3d,-1,0.02511446550488472,0.0,0.0,0.0
chi3d,-1,0.038759198039770126,0.0,0.0,0.0
chi3d,-1,0.020455429330468178,0.0,0.0,0.0
chi3d,-1,0.020126430317759514,0.0,0.0,0.0
chi3d,-1,0.026219839230179787,0.0,0.0,0.0
chi3d,-1,0.043316904455423355,0.0,0.0,0.0
chi3d,-1,0.030438372865319252,0.0,0.0,0.0
chi3d,-1,0.028142966330051422,0.0,0.0,0.0
chi3d,-1,0.028475631028413773,0.0,0.0,0.0
chi3d,-1,0.07058831304311752,0.0,0.0,0.0
chi3d,-1,0.017598457634449005,0.0,0.0,4.535147309070453e-05
chi3d,-1,0.026434917002916336,0.0,0.0,0.0
chi3d,-1,0.01673387736082077,0.0,0.0,2.2675736545352265e-05
chi3d,-1,0.028663398697972298,0.0,0.0,0.0
chi3d,-1,0.016705356538295746,0.0,0.0,2.2675736545352265e-05
chi3d,-1,0.00835089385509491,0.0,2.2675736545352265e-05,0.00018140589236281812
chi3d,-1,0.00937957689166069,0.0,2.2675736545352265e-05,0.00011337868636474013
chi3d,-1,0.009574546478688717,0.0,2.2675736545352265e-05,9.070294618140906e-05
chi3d,-1,0.05357649177312851,0.0,0.0,0.0
chi3d,-1,0.007429259829223156,0.0,2.2675736545352265e-05,0.00011337868636474013
chi3d,-1,0.0358712300658226,0.0,0.0,0.0
chi3d,-1,0.027642929926514626,0.0,0.0,0.0
chi3d,-1,0.01630815491080284,0.0,0.0,4.535147309070453e-05
chi3d,-1,0.002013235120102763,2.2675736545352265e-05,2.2675736545352265e-05,0.00011337868636474013
chi3d,-1,0.005326519720256329,0.0,0.00018140589236281812,0.0012925169430673122
chi3d,-1,0.013120145536959171,0.0,0.0,2.2675736545352265e-05
chi3d,-1,0.021439939737319946,0.0,0.0,0.0
chi3d,-1,0.0054591502994298935,0.0,0.00015873015217948705,0.0007256235694512725
chi3d,-1,0.008038124069571495,0.0,2.2675736545352265e-05,4.535147309070453e-05
chi3d,-1,0.009648961015045643,0.0,2.2675736545352265e-05,9.070294618140906e-05
chi3d,-1,0.004256737418472767,2.2675736545352265e-05,2.2675736545352265e-05,2.2675736545352265e-05
chi3d,-1,0.009121846407651901,0.0,2.2675736545352265e-05,0.00015873015217948705
chi3d,-1,0.011606312356889248,0.0,0.0,0.00015873015217948705
chi3d,-1,0.01737348362803459,0.0,0.0,2.2675736545352265e-05
chi3d,-1,0.16233129799365997,0.0,0.0,0.0
chi3d,-1,0.07536475360393524,0.0,0.0,0.0
chi3d,-1,0.0949791744351387,0.0,0.0,0.0
chi3d,-1,0.062397874891757965,0.0,0.0,0.0
chi3d,-1,0.05680350214242935,0.0,0.0,0.0
chi3d,-1,0.05984583497047424,0.0,0.0,0.0
chi3d,-1,0.1451115757226944,0.0,0.0,0.0
chi3d,-1,0.07531807571649551,0.0,0.0,0.0
chi3d,-1,0.19077040255069733,0.0,0.0,0.0
chi3d,-1,0.05003989487886429,0.0,0.0,0.0
chi3d,-1,0.16062207520008087,0.0,0.0,0.0
chi3d,-1,0.05056953430175781,0.0,0.0,0.0
chi3d,-1,0.11282836645841599,0.0,0.0,0.0
chi3d,-1,0.06982507556676865,0.0,0.0,0.0
chi3d,-1,0.03322824835777283,0.0,0.0,0.0
chi3d,-1,0.07880600541830063,0.0,0.0,0.0
chi3d,-1,0.06278687715530396,0.0,0.0,0.0
chi3d,-1,0.07122486084699631,0.0,0.0,0.0
chi3d,-1,0.0695037990808487,0.0,0.0,0.0
chi3d,-1,0.02106977440416813,0.0,0.0,0.0
chi3d,-1,0.006939780432730913,0.0,2.2675736545352265e-05,4.535147309070453e-05
chi3d,-1,0.045984067022800446,0.0,0.0,0.0
chi3d,-1,0.013354291208088398,0.0,0.0,4.535147309070453e-05
chi3d,-1,0.024758314713835716,0.0,0.0,0.0
chi3d,-1,0.03339822217822075,0.0,0.0,0.0
chi3d,-1,0.039433058351278305,0.0,0.0,0.0
chi3d,-1,0.019722573459148407,0.0,0.0,2.2675736545352265e-05
chi3d,-1,0.018876349553465843,0.0,0.0,2.2675736545352265e-05
chi3d,-1,0.08573751896619797,0.0,0.0,0.0
chi3d,-1,0.052008256316185,0.0,0.0,0.0
chi3d,-1,0.056691113859415054,0.0,0.0,0.0
chi3d,-1,0.015230931341648102,0.0,0.0,4.535147309070453e-05
chi3d,-1,0.03776216879487038,0.0,0.0,0.0
chi3d,-1,0.016493501141667366,0.0,0.0,2.2675736545352265e-05
chi3d,-1,0.02503364160656929,0.0,0.0,0.0
chi3d,-1,0.10826528817415237,0.0,0.0,0.0
chi3d,-1,0.0916513130068779,0.0,0.0,0.0
chi3d,-1,0.025758860632777214,0.0,0.0,0.0
chi3d,-1,0.023523807525634766,0.0,0.0,0.0
chi3d,-1,0.011585752479732037,0.0,0.0,6.802720599807799e-05
chi3d,-1,0.025744972750544548,0.0,0.0,0.0
chi3d,-1,0.03475211188197136,0.0,0.0,0.0
chi3d,-1,0.012172803282737732,0.0,0.0,4.535147309070453e-05
chi3d,-1,0.015079513192176819,0.0,0.0,2.2675736545352265e-05
chi3d,-1,0.012718765996396542,0.0,0.0,9.070294618140906e-05
chi3d,-1,0.02381841652095318,0.0,0.0,0.0
chi3d,-1,0.021476050838828087,0.0,0.0,0.0
chi3d,-1,0.0021561915054917336,4.535147309070453e-05,4.535147309070453e-05,0.00013605441199615598
chi3d,-1,0.014568875543773174,0.0,0.0,2.2675736545352265e-05
chi3d,-1,0.0076506054028868675,0.0,2.2675736545352265e-05,9.070294618140906e-05
chi3d,-1,0.010852592997252941,0.0,0.0,4.535147309070453e-05
chi3d,-1,0.0387868694961071,0.0,0.0,0.0
chi3d,-1,0.021710677072405815,0.0,0.0,0.0
chi3d,-1,0.02240779995918274,0.0,0.0,0.0
chi3d,-1,0.027295751497149467,0.0,0.0,0.0
chi3d,-1,0.031188905239105225,0.0,0.0,0.0
chi3d,-1,0.028185293078422546,0.0,0.0,0.0
chi3d,-1,0.04113316908478737,0.0,0.0,0.0
chi3d,-1,0.02563360333442688,0.0,0.0,0.0
chi3d,-1,0.019564790651202202,0.0,0.0,2.2675736545352265e-05
chi3d,-1,0.0243064034730196,0.0,0.0,0.0
chi3d,-1,0.07293882220983505,0.0,0.0,0.0
chi3d,-1,0.057717446237802505,0.0,0.0,0.0
chi3d,-1,0.03409937396645546,0.0,0.0,0.0
chi3d,-1,0.029759129509329796,0.0,0.0,0.0
chi3d,-1,0.00284714438021183,2.2675736545352265e-05,0.00011337868636474013,0.00022675737272948027
chi3d,-1,0.011728918179869652,0.0,0.0,0.00011337868636474013
chi3d,-1,0.024335812777280807,0.0,0.0,0.0
chi3d,-1,0.023189503699541092,0.0,0.0,0.0
chi3d,-1,0.025654522702097893,0.0,0.0,0.0
chi3d,-1,0.020179666578769684,0.0,0.0,0.0
chi3d,-1,0.005027163308113813,0.0,2.2675736545352265e-05,2.2675736545352265e-05
chi3d,-1,0.03371793404221535,0.0,0.0,0.0
chi3d,-1,0.05373978242278099,0.0,0.0,0.0
chi3d,-1,0.03014518879354,0.0,0.0,0.0
chi3d,-1,0.013033542782068253,0.0,0.0,2.2675736545352265e-05
chi3d,-1,0.06470693647861481,0.0,0.0,0.0
chi3d,-1,0.0356946624815464,0.0,0.0,0.0
chi3d,-1,0.020701628178358078,0.0,0.0,0.0
chi3d,-1,0.03075009025633335,0.0,0.0,0.0
chi3d,-1,0.015647871419787407,0.0,0.0,2.2675736545352265e-05
chi3d,-1,0.036572232842445374,0.0,0.0,0.0
chi3d,-1,0.024213040247559547,0.0,0.0,0.0
chi3d,-1,0.032974351197481155,0.0,0.0,0.0
chi3d,-1,0.02090505324304104,0.0,0.0,0.0
chi3d,-1,0.027697859331965446,0.0,0.0,0.0
chi3d,-1,0.02074764482676983,0.0,0.0,0.0
chi3d,-1,0.03112003020942211,0.0,0.0,0.0
chi3d,-1,0.04241868853569031,0.0,0.0,0.0
chi3d,-1,0.03009769693017006,0.0,0.0,0.0
chi3d,-1,0.035824671387672424,0.0,0.0,0.0
chi3d,-1,0.023817166686058044,0.0,0.0,0.0
chi3d,-1,0.016755234450101852,0.0,0.0,4.535147309070453e-05
chi3d,-1,0.02961456961929798,0.0,0.0,0.0
chi3d,-1,0.04947327822446823,0.0,0.0,0.0
chi3d,-1,0.03614600747823715,0.0,0.0,0.0
chi3d,-1,0.015571502968668938,0.0,0.0,2.2675736545352265e-05
chi3d,-1,0.02509784698486328,0.0,0.0,0.0
chi3d,-1,0.04496431350708008,0.0,0.0,0.0
chi3d,-1,0.012890994548797607,0.0,0.0,2.2675736545352265e-05
chi3d,-1,0.03910825029015541,0.0,0.0,0.0
chi3d,-1,0.018689120188355446,0.0,0.0,2.2675736545352265e-05
chi3d,-1,0.019427213817834854,0.0,0.0,2.2675736545352265e-05
chi3d,-1,0.00913490541279316,0.0,2.2675736545352265e-05,4.535147309070453e-05
chi3d,-1,0.02724766917526722,0.0,0.0,0.0
chi3d,-1,0.014260821975767612,0.0,0.0,4.535147309070453e-05
chi3d,-1,0.01693216897547245,0.0,0.0,2.2675736545352265e-05
chi3d,-1,0.012770211324095726,0.0,0.0,4.535147309070453e-05
chi3d,-1,0.006605346221476793,0.0,2.2675736545352265e-05,9.070294618140906e-05
chi3d,-1,0.006010026205331087,0.0,2.2675736545352265e-05,0.00015873015217948705
chi3d,-1,0.01688634417951107,0.0,0.0,6.802720599807799e-05
chi3d,-1,0.0167124904692173,0.0,0.0,2.2675736545352265e-05
chi3d,-1,0.05266990885138512,0.0,0.0,0.0
chi3d,-1,0.015987016260623932,0.0,0.0,6.802720599807799e-05
chi3d,-1,0.028410669416189194,0.0,0.0,0.0
chi3d,-1,0.011272847652435303,0.0,0.0,9.070294618140906e-05
chi3d,-1,0.013784759677946568,0.0,0.0,4.535147309070453e-05
chi3d,-1,0.0072915940545499325,0.0,2.2675736545352265e-05,0.00029478457872755826
chi3d,-1,0.0034870256204158068,6.802720599807799e-05,0.0005215419223532081,0.0020181406289339066
chi3d,-1,0.006991123780608177,0.0,4.535147309070453e-05,0.00045351474545896053
chi3d,-1,0.012496566399931908,0.0,0.0,2.2675736545352265e-05
chi3d,-1,0.012840032577514648,0.0,0.0,0.00013605441199615598
chi3d,-1,0.013192633166909218,0.0,0.0,0.00011337868636474013
chi3d,-1,0.011860310100018978,0.0,0.0,6.802720599807799e-05
chi3d,-1,0.015332342125475407,0.0,0.0,6.802720599807799e-05
chi3d,-1,0.02916637621819973,0.0,0.0,0.0
chi3d,-1,0.11208554357290268,0.0,0.0,0.0
chi3d,-1,0.06217346712946892,0.0,0.0,0.0
chi3d,-1,0.09725809842348099,0.0,0.0,0.0
chi3d,-1,0.07214882224798203,0.0,0.0,0.0
chi3d,-1,0.32701194286346436,0.0,0.0,0.0
chi3d,-1,0.08537071198225021,0.0,0.0,0.0
chi3d,-1,0.09071064740419388,0.0,0.0,0.0
chi3d,-1,0.05440749228000641,0.0,0.0,0.0
chi3d,-1,0.08196201175451279,0.0,0.0,0.0
chi3d,-1,0.054212965071201324,0.0,0.0,0.0
chi3d,-1,0.09873247146606445,0.0,0.0,0.0
chi3d,-1,0.07290817052125931,0.0,0.0,0.0
chi3d,-1,0.2336951196193695,0.0,0.0,0.0
chi3d,-1,0.1116270124912262,0.0,0.0,0.0
chi3d,-1,0.03260534256696701,0.0,0.0,0.0
chi3d,-1,0.10786499083042145,0.0,0.0,0.0
chi3d,-1,0.0707096979022026,0.0,0.0,0.0
chi3d,-1,0.0349726639688015,0.0,0.0,0.0
chi3d,-1,0.0438215434551239,0.0,0.0,0.0
chi3d,-1,0.044653985649347305,0.0,0.0,0.0
chi3d,-1,0.03495391085743904,0.0,0.0,0.0
chi3d,-1,0.03125953674316406,0.0,0.0,0.0
chi3d,-1,0.04515479877591133,0.0,0.0,0.0
chi3d,-1,0.020890792831778526,0.0,0.0,0.0
chi3d,-1,0.02567077986896038,0.0,0.0,0.0
chi3d,-1,0.030320653691887856,0.0,0.0,0.0
chi3d,-1,0.02871326170861721,0.0,0.0,0.0
chi3d,-1,0.01471339724957943,0.0,0.0,2.2675736545352265e-05
chi3d,-1,0.03257608041167259,0.0,0.0,0.0
chi3d,-1,0.008631674572825432,0.0,2.2675736545352265e-05,4.535147309070453e-05
chi3d,-1,0.06354507058858871,0.0,0.0,0.0
chi3d,-1,0.014546356163918972,0.0,0.0,2.2675736545352265e-05
chi3d,-1,0.00864547397941351,0.0,2.2675736545352265e-05,6.802720599807799e-05
chi3d,-1,0.021798353642225266,0.0,0.0,0.0
chi3d,-1,0.02370050922036171,0.0,0.0,0.0
chi3d,-1,0.02509784698486328,0.0,0.0,0.0
chi3d,-1,0.01464436762034893,0.0,0.0,2.2675736545352265e-05
chi3d,-1,0.009128378704190254,0.0,2.2675736545352265e-05,9.070294618140906e-05
chi3d,-1,0.037083666771650314,0.0,0.0,0.0
chi3d,-1,0.02813449315726757,0.0,0.0,0.0
chi3d,-1,0.01746928133070469,0.0,0.0,2.2675736545352265e-05
chi3d,-1,0.04281310737133026,0.0,0.0,0.0
chi3d,-1,0.020265143364667892,0.0,0.0,0.0
chi3d,-1,0.055806297808885574,0.0,0.0,0.0
chi3d,-1,0.01111041009426117,0.0,0.0,9.070294618140906e-05
chi3d,-1,0.008100908249616623,0.0,2.2675736545352265e-05,0.00011337868636474013
chi3d,-1,0.027994317933917046,0.0,0.0,0.0
chi3d,-1,0.025418778881430626,0.0,0.0,0.0
chi3d,-1,0.06379782408475876,0.0,0.0,0.0
chi3d,-1,0.007101093418896198,0.0,2.2675736545352265e-05,0.00013605441199615598
chi3d,-1,0.00797110702842474,0.0,4.535147309070453e-05,0.0002040816325461492
chi3d,-1,0.004632242489606142,2.2675736545352265e-05,2.2675736545352265e-05,6.802720599807799e-05
chi3d,-1,0.017914000898599625,0.0,0.0,2.2675736545352265e-05
chi3d,-1,0.03520030155777931,0.0,0.0,0.0
chi3d,-1,0.013001491315662861,0.0,0.0,0.00011337868636474013
chi3d,-1,0.011075484566390514,0.0,0.0,2.2675736545352265e-05
chi3d,-1,0.01897084154188633,0.0,0.0,2.2675736545352265e-05
chi3d,-1,0.03831063583493233,0.0,0.0,0.0
chi3d,-1,0.012367114424705505,0.0,0.0,0.00011337868636474013
buddi_10,10,0.007528878748416901,0.0,2.2675736545352265e-05,2.2675736545352265e-05
buddi_10,10,0.024276958778500557,0.0,0.0,0.0
buddi_10,10,0.025718335062265396,0.0,0.0,0.0
buddi_10,10,0.12031228840351105,0.0,0.0,0.0
buddi_10,10,0.057421594858169556,0.0,0.0,0.0
buddi_10,10,0.006967638153582811,0.0,2.2675736545352265e-05,4.535147309070453e-05
buddi_10,10,0.0021613684948533773,2.2675736545352265e-05,2.2675736545352265e-05,0.00011337868636474013
buddi_10,10,0.01682445965707302,0.0,0.0,2.2675736545352265e-05
buddi_10,10,0.038257699459791183,0.0,0.0,0.0
buddi_10,10,0.08674965798854828,0.0,0.0,0.0
buddi_10,10,0.02938219904899597,0.0,0.0,0.0
buddi_10,10,0.05688921734690666,0.0,0.0,0.0
buddi_10,10,0.03276490792632103,0.0,0.0,0.0
buddi_10,10,0.0273590050637722,0.0,0.0,0.0
buddi_10,10,0.1629561334848404,0.0,0.0,0.0
buddi_10,10,0.025911131873726845,0.0,0.0,0.0
buddi_10,10,0.034973036497831345,0.0,0.0,0.0
buddi_10,10,0.018235523253679276,0.0,0.0,2.2675736545352265e-05
buddi_10,10,0.018855813890695572,0.0,0.0,2.2675736545352265e-05
buddi_10,10,0.049095943570137024,0.0,0.0,0.0
buddi_10,10,0.010334965772926807,0.0,0.0,6.802720599807799e-05
buddi_10,10,0.043269235640764236,0.0,0.0,0.0
buddi_10,10,0.02611420303583145,0.0,0.0,0.0
buddi_10,10,0.014120638370513916,0.0,0.0,2.2675736545352265e-05
buddi_10,10,0.034542232751846313,0.0,0.0,0.0
buddi_10,10,0.02910909801721573,0.0,0.0,0.0
buddi_10,10,0.3206951916217804,0.0,0.0,0.0
buddi_10,10,0.02416437305510044,0.0,0.0,0.0
buddi_10,10,0.018462907522916794,0.0,0.0,2.2675736545352265e-05
buddi_10,10,0.09186243265867233,0.0,0.0,0.0
buddi_10,10,0.01643557846546173,0.0,0.0,2.2675736545352265e-05
buddi_10,10,0.017242619767785072,0.0,0.0,2.2675736545352265e-05
buddi_10,10,0.10408038645982742,0.0,0.0,0.0
buddi_10,10,0.08739279210567474,0.0,0.0,0.0
buddi_10,10,0.010361605323851109,0.0,0.0,2.2675736545352265e-05
buddi_10,10,0.10092609375715256,0.0,0.0,0.0
buddi_10,10,0.023943213745951653,0.0,0.0,0.0
buddi_10,10,0.0596245676279068,0.0,0.0,0.0
buddi_10,10,0.07361477613449097,0.0,0.0,0.0
buddi_10,10,0.021402375772595406,0.0,0.0,0.0
buddi_10,10,0.021330542862415314,0.0,0.0,0.0
buddi_10,10,0.032410990446805954,0.0,0.0,0.0
buddi_10,10,0.027243293821811676,0.0,0.0,0.0
buddi_10,10,0.014884070493280888,0.0,0.0,4.535147309070453e-05
buddi_10,10,0.026310613378882408,0.0,0.0,0.0
buddi_10,10,0.03470362722873688,0.0,0.0,0.0
buddi_10,10,0.036529019474983215,0.0,0.0,0.0
buddi_10,10,0.041895557194948196,0.0,0.0,0.0
